Year,Month,SunSpots,PacificDecadalOscillation,GisTempData,ManuaLoaCo2,AtlanticMultidecalOscillation,ElninoSouthernOscillation,Globe,Land,Ocean,NH,Land,Ocean,SH,Land,Ocean,Trpcs,Land,Ocean,NoExt,Land,Ocean,SoExt,Land,Ocean,NoPol,Land,Ocean,SoPol,Land,Ocean,USA48,USA49,AUST
2000,8,130.5,-1.68,0.42,369.87,0.092,-0.5,-0.24,-0.16,-0.27,-0.15,-0.09,-0.2,-0.32,-0.32,-0.32,-0.24,-0.27,-0.23,-0.13,-0.07,-0.18,-0.35,-0.27,-0.37,-0.1,-0.31,0.14,0.03,0.46,-0.18,0.31,0.12,-0.73
2000,9,109.7,-1.45,0.38,370.46,0.09,-0.5,-0.14,-0.09,-0.16,-0.14,-0.17,-0.12,-0.14,0.08,-0.19,-0.26,-0.22,-0.27,-0.09,-0.18,-0.01,-0.08,0.36,-0.15,-0.48,-0.45,-0.52,0.64,1.33,0.31,0.21,0.02,0.38
2000,10,99.4,-1.61,0.28,370.42,-0.051,-0.6,-0.12,-0.32,-0.04,-0.21,-0.35,-0.12,-0.03,-0.28,0.02,-0.04,-0.16,0,-0.29,-0.4,-0.2,-0.03,-0.35,0.03,0.02,-0.21,0.28,-0.35,-0.9,-0.1,-0.37,-0.47,-0.23
2000,11,106.8,-1.04,0.31,370.48,-0.064,-0.7,-0.12,-0.28,-0.06,-0.16,-0.38,-0.02,-0.08,-0.04,-0.09,0.01,-0.05,0.03,-0.26,-0.47,-0.08,-0.12,0,-0.14,0.2,0.18,0.23,0.33,0.79,0.12,-1.78,-1.36,0
2000,12,104.4,0,0.29,370.46,-0.138,-0.7,-0.14,-0.22,-0.11,-0.17,-0.3,-0.09,-0.11,-0.03,-0.13,-0.07,-0.09,-0.07,-0.26,-0.36,-0.17,-0.1,0.02,-0.12,0.03,-0.18,0.26,-0.39,-0.04,-0.56,-1.49,-0.94,0.21
2001,1,95.6,0.48,0.46,370.6,-0.139,-0.7,-0.19,-0.09,-0.23,-0.19,-0.02,-0.29,-0.2,-0.24,-0.19,-0.33,-0.35,-0.33,-0.13,0.01,-0.27,-0.1,0.01,-0.12,-0.25,-0.36,-0.12,-0.07,0,-0.1,-0.17,0.04,0.21
2001,2,80.6,-0.01,0.44,370.95,-0.038,-0.5,-0.06,-0.22,0.01,-0.31,-0.43,-0.24,0.2,0.26,0.19,-0.19,-0.24,-0.17,-0.35,-0.47,-0.25,0.38,0.61,0.34,-0.34,-0.72,0.1,0.03,0.35,-0.12,-0.38,-0.13,0.93
2001,3,113.5,-0.41,0.56,371.06,0.003,-0.4,-0.08,0,-0.11,-0.09,0.07,-0.2,-0.06,-0.16,-0.04,-0.27,-0.43,-0.22,0.03,0.22,-0.14,0.02,0.01,0.02,-0.17,0.09,-0.48,-0.09,0.08,-0.17,-0.98,-0.94,-0.38
2001,4,107.7,-1.18,0.51,370.99,-0.023,-0.3,0.08,0.02,0.1,0.02,0.07,0,0.13,-0.1,0.18,-0.03,-0.07,-0.02,0.06,0.09,0.03,0.21,-0.08,0.26,-0.45,-0.23,-0.71,-0.12,-0.21,-0.08,0.41,0.28,-0.2
2001,5,96.6,-1.12,0.58,371.11,-0.02,-0.3,0.07,0.23,0.01,0.14,0.34,0.01,0.01,0,0.01,-0.08,-0.08,-0.08,0.24,0.43,0.07,0.06,0.11,0.06,-0.08,0.1,-0.28,0.57,0.88,0.42,0.39,-0.19,-0.68
2001,6,134,-1.22,0.52,371.17,0.187,-0.1,-0.1,-0.06,-0.11,-0.09,0,-0.15,-0.11,-0.2,-0.09,-0.27,-0.48,-0.21,0,0.1,-0.09,-0.01,0.08,-0.03,0.02,0.19,-0.16,-0.05,0.21,-0.17,-0.09,0,0.12
2001,7,81.8,-2.21,0.59,371.08,0.124,-0.1,-0.05,0.02,-0.08,-0.01,0.07,-0.06,-0.1,-0.09,-0.1,-0.13,-0.2,-0.11,0.04,0.12,-0.04,-0.06,0.06,-0.08,0.11,0.39,-0.21,0.43,0.81,0.25,0.15,0.05,-0.71
2001,8,106.4,-1.68,0.49,371.39,0.166,-0.1,0.12,0.09,0.13,0.19,0.23,0.17,0.05,-0.22,0.1,0.09,0.02,0.12,0.22,0.27,0.17,0.05,-0.34,0.12,0.49,0.65,0.32,-0.76,-1.65,-0.34,0.35,0.47,0.45
2001,9,150.7,-1.98,0.52,371.61,0.275,-0.2,-0.17,-0.27,-0.13,-0.17,-0.26,-0.12,-0.17,-0.29,-0.14,-0.22,-0.21,-0.22,-0.17,-0.27,-0.07,-0.13,-0.35,-0.09,0.1,-0.16,0.39,-0.49,-0.25,-0.61,-0.25,-0.18,-0.51
2001,10,125.5,-1.91,0.51,371.85,0.24,-0.3,0.03,-0.21,0.12,-0.1,-0.14,-0.07,0.16,-0.38,0.27,0.08,-0.07,0.12,-0.21,-0.18,-0.23,0.2,-0.56,0.34,-0.66,-0.57,-0.76,-0.33,-0.7,-0.16,-0.34,-0.63,-0.89
2001,11,106.5,-1.25,0.73,371.92,0.145,-0.3,0.04,0.11,0.02,0.07,0.29,-0.08,0.02,-0.31,0.09,0.03,0.01,0.04,0.08,0.37,-0.18,0.02,-0.55,0.12,-0.27,-0.03,-0.56,-0.75,-1.02,-0.62,1.27,1.06,-0.2
2001,12,132.2,-1.12,0.56,372.09,0.202,-0.3,0.04,-0.1,0.09,0.04,-0.04,0.08,0.04,-0.23,0.09,0.04,0.11,0.02,0.03,-0.06,0.11,0.04,-0.55,0.14,0.65,0.54,0.78,-0.69,-0.71,-0.68,0.17,-0.09,-0.43
2002,1,114.1,-0.42,0.77,372.48,0.17,-0.1,0.09,0.26,0.03,0.2,0.39,0.08,-0.02,-0.05,-0.01,-0.05,-0.12,-0.03,0.34,0.56,0.15,0,-0.09,0.01,-0.08,0.1,-0.3,0.24,0.7,0.03,0.5,0.52,-0.64
2002,2,107.4,-1.51,0.79,372.49,0.154,0,0.14,0.3,0.08,0.14,0.51,-0.09,0.14,-0.17,0.2,0.01,0.06,-0.01,0.22,0.64,-0.16,0.2,-0.39,0.31,-1.6,-0.97,-2.32,0.23,-0.37,0.51,0.41,0.08,-0.34
2002,3,98.4,-1.27,0.88,372.61,0.133,0.1,0.11,0.22,0.07,0.14,0.19,0.11,0.07,0.27,0.03,0.02,-0.03,0.04,0.21,0.24,0.18,0.09,0.52,0.02,0.73,0.48,1.02,0.97,1.41,0.76,-0.92,-0.55,-0.42
2002,4,120.7,-1.23,0.58,372.54,0.016,0.2,0.11,0.03,0.14,0.04,-0.15,0.16,0.18,0.43,0.12,-0.05,0.02,-0.07,0.09,-0.2,0.36,0.29,0.77,0.21,-0.58,-0.72,-0.42,0.66,1.41,0.31,0.97,0.75,0.46
2002,5,120.8,-1.3,0.64,372.98,-0.06,0.4,0.13,0.15,0.12,0.01,-0.16,0.12,0.24,0.86,0.11,0.14,0.11,0.15,-0.06,-0.25,0.11,0.29,1.45,0.09,0.29,0.12,0.48,1.47,3.03,0.73,-0.55,-0.31,0.57
2002,6,88.3,-1.18,0.53,373.46,-0.128,0.7,0.17,0.13,0.18,-0.02,-0.04,0,0.35,0.53,0.32,0.07,-0.03,0.1,-0.04,-0.03,-0.04,0.48,0.91,0.4,0,0.03,-0.03,0.82,1.35,0.58,0.54,0.38,1.53
2002,7,99.6,-0.71,0.61,373.58,-0.077,0.8,0.1,0.17,0.08,0.12,0.13,0.11,0.09,0.24,0.06,0.25,0.19,0.26,0.02,0.08,-0.04,0.03,0.4,-0.03,-0.19,-0.12,-0.27,0.08,0.98,-0.34,0.46,0.27,0.65
2002,8,116.4,0.11,0.53,373.7,0.095,0.9,0.05,-0.14,0.13,-0.15,-0.22,-0.11,0.26,0.06,0.3,0.1,0.09,0.11,-0.29,-0.33,-0.26,0.35,0.11,0.39,-0.25,-0.47,0.01,0.22,-0.1,0.37,-0.24,-0.41,0.28
2002,9,109.6,-0.21,0.63,374.29,0.068,1,0.04,-0.01,0.06,-0.09,-0.12,-0.07,0.16,0.22,0.15,0.03,-0.03,0.05,-0.16,-0.17,-0.15,0.24,0.48,0.2,-0.16,-0.22,-0.09,1.21,1.35,1.15,0.22,0.27,0.25
2002,10,97.5,-0.2,0.54,374.06,0.1,1.2,-0.09,-0.17,-0.06,-0.33,-0.5,-0.23,0.16,0.6,0.07,0.04,-0.03,0.06,-0.5,-0.6,-0.4,0.19,1,0.05,0.62,0.56,0.69,0.86,1.48,0.57,-1.47,-0.85,0.76
2002,11,95.5,1.08,0.59,374.52,0.008,1.3,0.08,0.08,0.08,0.03,0.05,0.02,0.13,0.16,0.12,0.11,0,0.14,0,0.07,-0.06,0.12,0.25,0.1,0.67,0.72,0.61,0.38,0.27,0.43,-0.7,-0.12,0.51
2002,12,80.8,1.57,0.44,374.72,-0.007,1.1,0.03,-0.29,0.15,-0.14,-0.43,0.04,0.2,0.03,0.23,0.27,0.14,0.31,-0.35,-0.56,-0.15,0.14,-0.1,0.19,0.49,-0.14,1.22,0.41,0.04,0.59,-0.43,-0.17,-0.37
2003,1,79.7,1.45,0.75,374.82,0.039,0.9,0.2,0.42,0.11,0.31,0.47,0.2,0.09,0.3,0.04,0.32,0.29,0.33,0.29,0.53,0.08,-0.03,0.27,-0.08,0.25,0.41,0.06,0.71,0.67,0.72,0.53,0.82,-0.13
2003,2,46,1.23,0.58,374.95,-0.024,0.6,0.09,0,0.13,-0.05,-0.22,0.06,0.24,0.5,0.18,0.37,0.29,0.4,-0.29,-0.38,-0.2,0.18,0.72,0.08,-0.19,-0.18,-0.21,0.47,1.4,0.02,-0.93,-0.52,0.03
2003,3,61.1,1.01,0.6,374.99,0.101,0.4,0.02,-0.12,0.07,-0.09,-0.27,0.02,0.13,0.22,0.11,0.14,0.01,0.18,-0.23,-0.34,-0.13,0.13,0.36,0.09,0.15,0.13,0.17,0.24,0.77,0,-0.16,-0.16,-0.47
2003,4,60,0.36,0.55,375.24,0.068,0,0.03,-0.05,0.06,0.07,-0.06,0.15,-0.01,-0.03,0,0.11,0.11,0.12,0.04,-0.12,0.19,-0.07,-0.1,-0.07,0.04,-0.18,0.3,0.07,-0.1,0.15,0.09,0.23,-0.27
2003,5,54.6,0.21,0.61,375.73,0.14,-0.3,0.08,0.03,0.1,0.15,0.04,0.22,0.02,0.02,0.02,0.07,0.14,0.05,0.18,-0.01,0.34,0,-0.01,0.01,0.08,-0.02,0.2,-0.75,-0.88,-0.68,0.1,-0.07,0.76
2003,6,77.4,-0.42,0.48,376.21,0.194,-0.2,-0.14,-0.25,-0.09,-0.08,-0.26,0.03,-0.19,-0.23,-0.19,-0.18,-0.21,-0.18,-0.01,-0.26,0.2,-0.21,-0.28,-0.2,-0.11,-0.34,0.15,-0.66,-0.95,-0.52,-0.56,-0.47,-0.09
2003,7,83.3,0.37,0.58,376.37,0.265,0.1,-0.05,-0.1,-0.04,-0.11,-0.11,-0.11,0,-0.07,0.01,-0.01,-0.05,0,-0.14,-0.11,-0.18,-0.01,-0.13,0.01,0.15,0.33,-0.05,-0.48,-0.74,-0.36,0.3,0.3,0.37
2003,8,72.7,0.63,0.65,376.27,0.404,0.2,-0.03,-0.06,-0.02,0.04,0.11,-0.01,-0.11,-0.45,-0.03,0,-0.11,0.04,0.04,0.14,-0.05,-0.15,-0.62,-0.06,0.56,0.65,0.45,0.02,-0.48,0.26,0.43,0.31,-0.4
2003,9,48.7,-0.17,0.62,376.65,0.44,0.3,-0.02,0.07,-0.06,0.07,0.07,0.07,-0.12,0.06,-0.15,-0.04,-0.18,0,0.12,0.14,0.1,-0.14,0.26,-0.21,0.28,0.52,0.01,0.31,0.4,0.26,-0.47,-0.53,0.72
2003,10,65.5,0.74,0.73,376.65,0.415,0.3,0.12,0.18,0.1,0.27,0.36,0.22,-0.02,-0.24,0.02,0.2,0.19,0.2,0.3,0.4,0.21,-0.12,-0.52,-0.05,0.93,1.09,0.76,-0.73,-0.81,-0.69,0.92,1.05,-0.91
2003,11,67.3,-0.23,0.53,376.99,0.212,0.4,0.04,-0.29,0.17,-0.13,-0.43,0.06,0.21,0.04,0.24,0.17,0.12,0.19,-0.28,-0.57,-0.02,0.21,-0.04,0.26,-0.64,-0.88,-0.36,-0.03,-0.26,0.08,-0.31,-0.45,-0.04
2003,12,46.5,-0.6,0.75,376.93,0.213,0.4,0.26,0.48,0.17,0.37,0.54,0.26,0.15,0.34,0.1,0.15,0.1,0.16,0.51,0.68,0.35,0.12,0.46,0.07,0.28,0.68,-0.18,0.33,0.87,0.08,0.38,0.32,0.69
2004,1,37.3,-0.55,0.58,376.96,0.199,0.4,0.07,0,0.1,-0.04,-0.09,0,0.18,0.21,0.17,0.22,0.18,0.23,-0.16,-0.15,-0.16,0.14,0.2,0.13,0.36,0.25,0.49,0.27,0.57,0.13,-0.42,-0.42,-0.32
2004,2,45.8,-0.21,0.73,377.19,0.198,0.3,0.09,0.31,0,0.22,0.34,0.15,-0.05,0.24,-0.11,0.12,-0.09,0.18,0.23,0.44,0.05,-0.1,0.52,-0.21,0.25,0.55,-0.09,0.33,0.96,0.03,-0.61,-0.5,0.8
2004,3,49.1,-0.15,0.63,377.4,0.146,0.2,0.23,0.32,0.19,0.34,0.36,0.32,0.11,0.23,0.09,0.17,0.19,0.16,0.41,0.4,0.42,0.1,0.26,0.07,-0.1,-0.35,0.19,0.19,0.39,0.09,1.32,0.99,0.42
2004,4,39.3,0,0.61,377.8,0.097,0.2,0.02,-0.08,0.05,0.01,-0.14,0.1,0.02,0.05,0.02,-0.03,-0.07,-0.02,0.04,-0.15,0.21,0.04,0.11,0.03,0.17,-0.46,0.9,-0.22,0.02,-0.33,0.08,0.26,-0.02
2004,5,41.5,0.61,0.37,377.66,-0.006,0.2,-0.05,-0.13,-0.01,0.06,-0.02,0.12,-0.16,-0.38,-0.11,-0.06,-0.06,-0.05,0.12,-0.04,0.25,-0.2,-0.55,-0.14,0.15,0.09,0.21,-0.54,-0.54,-0.54,0.35,0.7,-0.26
2004,6,43.2,-0.11,0.44,377.57,0.166,0.3,-0.13,-0.31,-0.07,-0.28,-0.45,-0.17,0.01,0,0.01,-0.29,-0.43,-0.25,-0.27,-0.47,-0.09,0.16,0.38,0.12,-0.27,-0.4,-0.12,0,-0.05,0.03,-0.86,-0.38,1.39
2004,7,51.1,0.04,0.26,377.12,0.216,0.5,-0.36,-0.69,-0.23,-0.42,-0.61,-0.29,-0.31,-0.89,-0.19,-0.41,-0.43,-0.4,-0.43,-0.66,-0.23,-0.25,-1.22,-0.08,-0.26,-0.47,-0.03,-1.51,-2.61,-0.99,-0.83,-0.55,-0.33
2004,8,40.9,0.24,0.46,377.9,0.305,0.6,-0.22,-0.4,-0.15,-0.2,-0.43,-0.05,-0.25,-0.34,-0.23,-0.06,-0.09,-0.05,-0.3,-0.53,-0.08,-0.33,-0.49,-0.3,-0.03,-0.32,0.29,-0.96,-1.23,-0.84,-1.49,-0.86,-0.22
2004,9,27.7,0.02,0.5,377.8,0.229,0.7,-0.15,-0.24,-0.11,-0.2,-0.18,-0.22,-0.1,-0.38,-0.04,-0.25,-0.27,-0.24,-0.17,-0.17,-0.17,-0.03,-0.44,0.05,-0.36,-0.38,-0.33,-0.33,-0.96,-0.03,-0.13,-0.45,-0.54
2004,10,48,-0.72,0.6,378,0.231,0.7,-0.01,-0.14,0.04,-0.09,-0.23,0.01,0.06,0.07,0.06,0.01,-0.03,0.02,-0.12,-0.29,0.03,0.07,0.16,0.06,-0.27,-0.55,0.05,-0.02,0.33,-0.18,-0.25,-0.13,0.53
2004,11,43.5,-1.22,0.73,378.49,0.209,0.7,-0.07,0,-0.1,0,0.08,-0.05,-0.15,-0.18,-0.14,0.08,0,0.1,-0.04,0.1,-0.16,-0.27,-0.3,-0.26,-0.44,-0.13,-0.79,-0.33,-0.52,-0.24,0.09,0.01,-0.27
2004,12,17.9,-0.64,0.51,378.48,0.176,0.7,-0.07,-0.2,-0.02,-0.1,-0.33,0.04,-0.04,0.1,-0.07,0.11,0.12,0.11,-0.21,-0.47,0.02,-0.13,0.17,-0.18,-1.23,-1.38,-1.05,0.28,0.95,-0.03,0.03,0.07,-0.45
2005,1,31.3,-0.15,0.74,378.37,0.099,0.6,0.15,0.15,0.15,0.19,0.06,0.28,0.11,0.36,0.06,0.19,0.13,0.21,0.2,0.08,0.31,0.06,0.41,0,0.66,0.63,0.69,0.62,0.82,0.53,0.93,1.09,0.11
2005,2,29.2,-0.01,0.6,379.1,0.114,0.6,0.02,-0.24,0.12,-0.09,-0.47,0.14,0.13,0.26,0.1,0.43,0.54,0.39,-0.38,-0.74,-0.06,-0.02,0.07,-0.04,0.44,0.07,0.86,-0.13,0.02,-0.2,0.4,0.25,-0.05
2005,3,24.5,0.7,0.74,379.45,0.273,0.4,0.06,0.04,0.07,0.12,-0.03,0.22,0,0.2,-0.04,0.35,0.31,0.37,-0.01,-0.12,0.09,-0.18,0.15,-0.24,0.58,0.53,0.64,-0.01,0.53,-0.26,-1.14,-0.71,-0.08
2005,4,24.2,0.28,0.68,379.84,0.28,0.4,0.2,0.31,0.16,0.29,0.37,0.23,0.12,0.17,0.11,0.31,0.35,0.3,0.26,0.39,0.14,0.03,-0.03,0.04,0.5,0.67,0.3,-0.19,-0.67,0.03,-0.08,0.03,1.28
2005,5,42.7,1.36,0.63,379.49,0.282,0.3,0.01,-0.07,0.04,-0.11,-0.15,-0.08,0.12,0.1,0.13,0.02,-0.09,0.05,-0.18,-0.12,-0.23,0.18,0.11,0.2,0.53,0.78,0.23,0.08,-0.09,0.16,-0.68,-0.34,0.45
2005,6,39.3,0.85,0.64,380.07,0.315,0.1,0.02,0.06,0,0.1,0.01,0.16,-0.07,0.18,-0.12,0.15,0.14,0.15,0.07,-0.01,0.14,-0.17,0.17,-0.23,0.06,-0.03,0.16,0.34,0.6,0.22,-0.08,0,-0.2
2005,7,40.1,0.11,0.61,380.38,0.435,-0.1,0.09,0.09,0.09,0.14,0.02,0.21,0.04,0.23,0,0.13,0.05,0.16,0.15,0.04,0.26,-0.02,0.31,-0.07,0.09,-0.11,0.32,-0.01,0.01,-0.02,0.51,0.3,0.49
2005,8,36.4,-0.42,0.6,380.61,0.428,-0.1,-0.02,-0.03,-0.02,0.04,-0.03,0.09,-0.09,-0.03,-0.1,0.06,0.1,0.05,0.03,-0.06,0.12,-0.18,-0.15,-0.18,0.11,0.08,0.14,-0.07,-0.56,0.17,-0.03,0.17,0.07
2005,9,21.9,-0.99,0.71,380.2,0.407,-0.1,0.08,0.15,0.05,0.08,0.18,0.01,0.08,0.1,0.08,0.12,0.12,0.12,0.03,0.18,-0.1,0.08,0.12,0.07,-0.49,-0.2,-0.83,0.17,0.73,-0.09,0.49,0.5,0.31
2005,10,8.7,-2,0.75,380.5,0.226,-0.3,0.11,0.27,0.04,0.16,0.32,0.06,0.06,0.17,0.03,-0.04,-0.03,-0.04,0.26,0.42,0.12,0.11,0.3,0.07,0.3,0.36,0.24,0.54,0.63,0.5,0.58,0.32,0.42
2005,11,18,-1.89,0.73,380.69,0.128,-0.6,0.07,0.18,0.03,0.09,0.28,-0.03,0.05,-0.03,0.07,0.08,0.1,0.07,0.09,0.32,-0.12,0.04,-0.13,0.07,0.68,1.17,0.12,-0.06,-0.46,0.13,0.57,0.15,0.31
2005,12,41.1,-0.1,0.68,381.09,0.204,-0.8,-0.03,0.19,-0.12,-0.02,0.12,-0.11,-0.05,0.34,-0.13,-0.04,-0.01,-0.05,-0.02,0.14,-0.15,-0.05,0.68,-0.17,1.01,1.23,0.76,0.77,1.67,0.35,-0.63,-0.21,0.45
2006,1,15.3,0.54,0.56,381.33,0.112,-0.9,0.01,-0.07,0.04,-0.06,-0.16,0.01,0.07,0.14,0.06,-0.09,0.13,-0.16,-0.04,-0.27,0.16,0.17,0.25,0.15,-0.13,-1.18,1.08,0.09,-0.05,0.15,1.38,0.77,0.74
2006,2,4.9,0.38,0.73,381.58,0.063,-0.8,0.01,0.1,-0.02,0.09,0.2,0.02,-0.07,-0.11,-0.06,0.09,0.24,0.04,0.1,0.17,0.04,-0.16,-0.31,-0.13,0.65,0.16,1.21,-0.12,-0.41,0.01,-0.45,-0.57,-0.36
2006,3,10.6,-0.74,0.63,381.32,0.048,-0.6,0.03,0,0.04,-0.03,-0.02,-0.03,0.08,0.05,0.09,-0.17,-0.16,-0.17,0.08,0.03,0.13,0.18,0.2,0.17,0.49,0.28,0.73,0.11,0.28,0.03,-0.57,-0.43,0.31
2006,4,30.2,-0.54,0.48,382.11,0.186,-0.4,-0.05,-0.07,-0.04,-0.1,-0.1,-0.09,-0.01,-0.01,0,-0.22,-0.28,-0.2,-0.04,-0.06,-0.03,0.12,0.21,0.1,-0.83,-1.15,-0.47,0.1,0.29,0,1.5,0.97,0.27
2006,5,22.3,-0.37,0.49,382.06,0.297,-0.1,-0.21,-0.31,-0.18,-0.1,-0.1,-0.1,-0.32,-0.76,-0.23,-0.32,-0.43,-0.28,0,-0.02,0.01,-0.31,-1.01,-0.19,0.02,-0.04,0.09,-0.97,-1.43,-0.75,0.2,0.22,-0.83
2006,6,13.9,0.21,0.66,381.93,0.321,0,-0.08,0.01,-0.11,-0.03,0.08,-0.1,-0.12,-0.17,-0.11,-0.15,-0.24,-0.12,0.04,0.17,-0.07,-0.12,-0.11,-0.12,0.28,0.42,0.11,-0.09,-0.21,-0.03,0.19,0.1,-0.56
2006,7,12.2,0.39,0.54,382.1,0.363,0.1,-0.02,-0.01,-0.02,0.03,0.05,0.01,-0.07,-0.15,-0.05,0.06,0.04,0.06,0,0.03,-0.02,-0.12,-0.23,-0.1,-0.05,-0.13,0.04,-0.75,-1.28,-0.5,0.62,0.45,-0.14
2006,8,12.9,-0.85,0.7,382.27,0.389,0.3,0,0.06,-0.02,-0.02,-0.08,0.02,0.02,0.38,-0.05,0.01,-0.01,0.02,-0.03,-0.1,0.04,0.02,0.67,-0.09,0.06,-0.07,0.21,0.22,1.24,-0.26,0.03,-0.19,0.76
2006,9,14.4,-1.54,0.65,382.35,0.352,0.5,-0.03,-0.01,-0.03,0.03,0.09,-0.01,-0.08,-0.22,-0.05,-0.11,-0.25,-0.07,0.12,0.17,0.07,-0.08,-0.18,-0.06,1,1.19,0.77,-0.34,-0.46,-0.28,-1.37,-0.92,0.18
2006,10,10.5,-0.46,0.69,382.66,0.322,0.8,0.06,-0.01,0.09,-0.01,-0.07,0.03,0.13,0.1,0.14,0.15,0.06,0.18,-0.08,-0.11,-0.06,0.11,0.16,0.11,-0.22,-0.34,-0.08,0.02,-0.18,0.12,-0.82,-0.61,0.29
2006,11,21.4,-0.81,0.73,382.52,0.277,0.9,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.01,0.07,-0.03,-0.04,-0.19,0,-0.12,-0.09,-0.15,-0.02,0.25,-0.06,0.03,-0.12,0.2,-0.12,-0.1,-0.13,0.25,-0.11,0.63
2006,12,13.6,-0.42,0.79,382.84,0.16,0.9,0.05,0.15,0.01,0.21,0.4,0.08,-0.11,-0.41,-0.04,0.23,0.07,0.28,0.2,0.47,-0.05,-0.29,-0.71,-0.22,0.36,0.45,0.26,-0.88,-1.29,-0.69,0.82,0.53,-0.95
2007,1,16.8,-0.69,1.02,382.88,0.159,0.7,0.29,0.54,0.18,0.37,0.65,0.19,0.2,0.31,0.18,0.45,0.3,0.5,0.35,0.77,-0.02,0.05,0.25,0.01,-0.22,0.41,-0.94,0.43,0.54,0.38,-0.03,-0.2,-0.08
2007,2,10.7,-0.71,0.7,383.22,0.205,0.2,0.03,0.01,0.04,0.1,0.04,0.14,-0.04,-0.07,-0.04,0.19,0.19,0.19,0.05,-0.01,0.09,-0.16,-0.22,-0.14,0,-0.64,0.73,-0.25,-0.54,-0.11,-0.85,-0.7,-0.07
2007,3,4.5,-1.1,0.73,383.17,0.115,-0.1,0.13,0.23,0.09,0.16,0.19,0.14,0.1,0.33,0.05,0.04,0,0.05,0.2,0.23,0.19,0.15,0.61,0.07,-0.06,-0.2,0.09,0.32,0.77,0.11,1.75,0.95,0.74
2007,4,3.4,-0.46,0.76,383.95,0.147,-0.3,0.02,0.24,-0.07,0.09,0.23,0,-0.05,0.25,-0.11,-0.03,0.04,-0.05,0.15,0.29,0.03,-0.06,0.4,-0.14,0.96,1.07,0.84,0.2,0.83,-0.09,-0.14,0.03,0.25
2007,5,11.7,-0.29,0.69,383.56,0.1,-0.4,0.02,0.34,-0.11,0.03,0.24,-0.1,0.01,0.57,-0.11,0.02,0.14,-0.02,0.03,0.28,-0.19,0.01,0.88,-0.14,-0.63,-0.49,-0.78,0.64,2.34,-0.16,0.39,0.25,0.55
2007,6,12.1,-0.07,0.61,384.06,0.077,-0.5,0,0.11,-0.05,0.08,0.07,0.08,-0.08,0.19,-0.14,0,0.02,0,0.11,0.1,0.12,-0.12,0.28,-0.19,0.49,-0.03,1.08,0.75,1.76,0.27,0.09,0.07,-1.57
2007,7,9.7,0.43,0.6,384.25,0.117,-0.6,0.05,0.16,0.01,0.09,0.11,0.07,0.02,0.26,-0.03,0.05,0.02,0.05,0.1,0.14,0.06,0.01,0.42,-0.06,0.47,0.4,0.56,0.76,1.57,0.37,0.22,0.22,-0.01
2007,8,6,0.09,0.59,383.95,0.043,-0.8,0.08,0.18,0.03,0.06,0.18,-0.02,0.1,0.2,0.07,-0.1,-0.02,-0.12,0.16,0.27,0.07,0.17,0.24,0.16,0.3,0.27,0.34,-0.07,0.3,-0.25,0.94,0.93,0.67
2007,9,2.4,-0.97,0.6,384.56,0.086,-1.1,-0.05,0.1,-0.1,-0.04,0.04,-0.09,-0.06,0.22,-0.12,-0.06,-0.04,-0.07,-0.01,0.09,-0.09,-0.08,0.33,-0.15,-0.62,-0.64,-0.59,-0.77,-0.33,-0.99,0.21,0.23,0.54
2007,10,0.9,-2.33,0.58,384.72,0.146,-1.3,-0.04,0.06,-0.08,-0.01,0.11,-0.08,-0.07,-0.06,-0.07,-0.23,-0.21,-0.24,0.12,0.2,0.06,0,0.03,0,0.27,0.18,0.38,-0.29,-0.12,-0.37,1.12,0.65,0.44
2007,11,1.7,-1.46,0.59,384.9,0.164,-1.5,-0.09,-0.04,-0.11,-0.14,-0.03,-0.21,-0.04,-0.07,-0.04,-0.22,-0.07,-0.27,-0.09,-0.02,-0.16,0.05,-0.08,0.07,-0.19,-0.1,-0.3,0.19,0.41,0.09,0.31,0.39,-0.22
2007,12,10.1,-0.87,0.5,385.07,0.099,-1.6,-0.16,-0.16,-0.15,-0.19,-0.02,-0.29,-0.12,-0.46,-0.05,-0.38,-0.2,-0.43,-0.09,0,-0.18,0.02,-0.6,0.13,0.25,0.17,0.34,-0.44,-1.18,-0.09,-0.09,-0.18,-0.12
2008,1,3.3,-1.5,0.3,385.54,0.018,-1.6,-0.36,-0.58,-0.28,-0.51,-0.67,-0.41,-0.21,-0.37,-0.18,-0.41,-0.32,-0.44,-0.54,-0.75,-0.35,-0.13,-0.45,-0.08,-0.71,-0.57,-0.86,-0.47,-1.07,-0.18,-1.26,-1.41,0.22
2008,2,2.1,-1.46,0.38,385.2,0.117,-1.5,-0.29,-0.39,-0.26,-0.2,-0.25,-0.17,-0.39,-0.72,-0.32,-0.55,-0.47,-0.58,-0.02,-0.19,0.14,-0.3,-0.9,-0.19,-0.44,-0.4,-0.48,-0.7,-1.51,-0.32,-0.01,-0.21,-0.67
2008,3,9.3,-1.26,0.74,384.72,0.147,-1.3,-0.27,0.22,-0.46,-0.06,0.48,-0.4,-0.47,-0.38,-0.49,-0.68,-0.46,-0.75,0.24,0.67,-0.14,-0.34,-0.14,-0.37,-0.26,0.25,-0.84,-0.11,0.38,-0.34,-0.98,-1.01,-0.64
