2019.4167,0.16
2019.5,0.339
2019.5833,0.325
2019.6667,0.232
2019.75,0.145
2019.8333,0.097
2019.9167,0.151
2020,0.082
2020.0833,0.343
2020.1667,0.355
2020.25,0.356
2020.3333,0.253
2020.4167,0.259
2020.5,0.35
2020.5833,0.435
2020.6667,0.306
2020.75,0.298
2020.8333,0.122
2020.9167,0.172
2021,0.136
2021.0833,0.148
2021.1667,0.122
2021.25,0.064
2021.3333,0.081
2021.4167,0.148
2021.5,0.219
2021.5833,0.254
2021.6667,             NaN
2021.75,             NaN
2021.8333,             NaN
2021.9167,             NaN
